"X","cas_nakupu","produkt","cena","krajina","quartal","kategoria","kluc"
"11585","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11586","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11587","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11588","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11589","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11590","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11591","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11592","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11593","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11594","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11595","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11596","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11597","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11598","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11599","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11600","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11601","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11602","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11603","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11604","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11605","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11606","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11607","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11608","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11609","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11610","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11611","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11612","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11613","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11614","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11615","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11616","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11617","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11618","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11619","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11620","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11621","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11622","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11623","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11624","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11625","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11626","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11627","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11628","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11629","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11630","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11631","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11632","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11633","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11634","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11635","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11636","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11637","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11638","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11639","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11640","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11641","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11642","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11643","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11644","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11645","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11646","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11647","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11648","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11649","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11650","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11651","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11652","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11653","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11654","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11655","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11656","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11657","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11658","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11659","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11660","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11661","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11662","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11663","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11664","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11665","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11666","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11667","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11668","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11669","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11670","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11671","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11672","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11673","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11674","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11675","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11676","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11677","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11678","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11679","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11680","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11681","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11682","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11683","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11684","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11685","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11686","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11687","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11688","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11689","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11690","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11691","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11692","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11693","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11694","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11695","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11696","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11697","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11698","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11699","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11700","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11701","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11702","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11703","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11704","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11705","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11706","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11707","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11708","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11709","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11710","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11711","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11712","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11713","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11714","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11715","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11716","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11717","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11718","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11719","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11720","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11721","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11722","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11723","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11724","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11725","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11726","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11727","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11728","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11729","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11730","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11731","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11732","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11733","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11734","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11735","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11736","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11737","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11738","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11739","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11740","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11741","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11742","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11743","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11744","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11745","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11746","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11747","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11748","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11749","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11750","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11751","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11752","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11753","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11754","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11755","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11756","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11757","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11758","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11759","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11760","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11761","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11762","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11763","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11764","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11765","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11766","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11767","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11768","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11769","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11770","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11771","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11772","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11773","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11774","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11775","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11776","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11777","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11778","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11779","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11780","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11781","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11782","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11783","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11784","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11785","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11786","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11787","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11788","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11789","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11790","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11791","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11792","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11793","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11794","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11795","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11796","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11797","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11798","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11799","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11800","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11801","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11802","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11803","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11804","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11805","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11806","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11807","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11808","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11809","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11810","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11811","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11812","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11813","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11814","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11815","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11816","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11817","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11818","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11819","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11820","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11821","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11822","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11823","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11824","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11825","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11826","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11827","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11828","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11829","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11830","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11831","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11832","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11833","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11834","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11835","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11836","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11837","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11838","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11839","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11840","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11841","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11842","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11843","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11844","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11845","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11846","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11847","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11848","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11849","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11850","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11851","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11852","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11853","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11854","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11855","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11856","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11857","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11858","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11859","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11860","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11861","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11862","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11863","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11864","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11865","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11866","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11867","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11868","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11869","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11870","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11871","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11872","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11873","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11874","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11875","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11876","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11877","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11878","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11879","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11880","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11881","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11882","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11883","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11884","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11885","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11886","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11887","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11888","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11889","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11890","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11891","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11892","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11893","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11894","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11895","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11896","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11897","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11898","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11899","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11900","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11901","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11902","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11903","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11904","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11905","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11906","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11907","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11908","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11909","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11910","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11911","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11912","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11913","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11914","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11915","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11916","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11917","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11918","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11919","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11920","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11921","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11922","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11923","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11924","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11925","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11926","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11927","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11928","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11929","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11930","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11931","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11932","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11933","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11934","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11935","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11936","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11937","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11938","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11939","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11940","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11941","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11942","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11943","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11944","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11945","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11946","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11947","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11948","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11949","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11950","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11951","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11952","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11953","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11954","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11955","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11956","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11957","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11958","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11959","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11960","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11961","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11962","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11963","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11964","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11965","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11966","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11967","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11968","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"11969","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11970","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11971","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11972","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11973","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11974","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11975","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11976","Okt","Tablet","350","SK","Q4","Elektro","KE"
"11977","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11978","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11979","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11980","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11981","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11982","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11983","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11984","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11985","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11986","Okt","Laptop","540","SK","Q4","Elektro","KE"
"11987","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11988","Okt","Tricko","10","SK","Q4","Oblecenie","KE"
"11989","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11990","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11991","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11992","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"11993","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11994","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11995","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11996","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11997","Okt","Mobil","230","SK","Q4","Elektro","KE"
"11998","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"11999","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12000","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12001","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12002","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"12003","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12004","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"12005","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12006","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"12007","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12008","Okt","Sveter","25","SK","Q4","Oblecenie","KE"
"12009","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
"12010","Okt","Chlieb","2","SK","Q4","Jedlo","KE"
"12011","Okt","Mlieko","3","SK","Q4","Jedlo","KE"
